brand_match,type_match,cat_match,token_overlap_count,token_overlap_ratio,first_token_match,query_len,title_len,has_brand_intent,bm25_score,title_jaccard,title_fuzzy,label
1.0,0.0,0.0,1.0,0.3333333333333333,1.0,3.0,6.0,1.0,10.403328401993596,0.125,0.38095238095238093,0
1.0,0.0,0.0,1.0,0.3333333333333333,1.0,3.0,4.0,1.0,10.245822895026498,0.16666666666666666,0.4827586206896552,0
0.0,0.0,0.0,2.0,1.0,1.0,2.0,11.0,0.0,16.539899059609198,0.18181818181818182,0.25925925925925924,1
0.0,0.0,0.0,1.0,0.5,0.0,2.0,6.0,0.0,10.055369841129956,0.14285714285714285,0.2222222222222222,0
0.0,0.0,0.0,1.0,0.5,0.0,2.0,6.0,0.0,9.432750557047482,0.14285714285714285,0.22857142857142856,0
0.0,0.0,0.0,1.0,0.5,0.0,2.0,12.0,0.0,9.432750557047482,0.07692307692307693,0.13793103448275862,0
0.0,0.0,0.0,2.0,1.0,1.0,2.0,11.0,1.0,16.16686208868655,0.18181818181818182,0.2903225806451613,1
1.0,0.0,0.0,1.0,0.5,0.0,2.0,11.0,1.0,14.680574745806526,0.08333333333333333,0.15384615384615385,0
0.0,0.0,0.0,1.0,0.5,0.0,2.0,13.0,1.0,14.497994327952815,0.07142857142857142,0.14925373134328357,0
0.0,0.0,0.0,1.0,0.5,0.0,2.0,10.0,1.0,14.342917974695702,0.09090909090909091,0.16666666666666666,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,5.585014064676818,0.0,0.19230769230769232,1
0.0,0.0,0.0,1.0,0.5,0.0,2.0,10.0,1.0,8.104025311329544,0.09090909090909091,0.2641509433962264,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,7.624834110450927,0.0,0.26666666666666666,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,7.50410167979934,0.0,0.21621621621621623,0
0.0,1.0,1.0,1.0,0.5,1.0,2.0,4.0,1.0,11.428187567739757,0.2,0.5714285714285714,1
1.0,1.0,1.0,1.0,0.5,1.0,2.0,7.0,1.0,13.188572781600378,0.125,0.3684210526315789,0
1.0,1.0,1.0,1.0,0.5,1.0,2.0,5.0,1.0,13.11913840528432,0.16666666666666666,0.4117647058823529,0
0.0,0.0,0.0,1.0,0.5,0.0,2.0,12.0,1.0,12.503871452195595,0.07692307692307693,0.24242424242424243,0
1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.08888888888888889,1
0.0,0.0,0.0,2.0,0.6666666666666666,1.0,3.0,7.0,1.0,13.250497549256037,0.25,0.52,0
0.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,8.0,1.0,12.887226448029773,0.1,0.21428571428571427,0
0.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,10.0,1.0,12.41603313789042,0.08333333333333333,0.17647058823529413,0
0.0,0.0,1.0,2.0,0.5,1.0,4.0,13.0,1.0,7.715996427557508,0.13333333333333333,0.33707865168539325,1
0.0,0.0,1.0,3.0,0.75,1.0,4.0,13.0,1.0,15.617954700986367,0.21428571428571427,0.32941176470588235,0
1.0,0.0,1.0,3.0,0.75,1.0,4.0,14.0,1.0,15.617954700986367,0.2,0.34146341463414637,0
1.0,0.0,1.0,3.0,0.75,1.0,4.0,16.0,1.0,15.12053731083804,0.17647058823529413,0.26785714285714285,0
