brand_match,type_match,cat_match,token_overlap_count,token_overlap_ratio,first_token_match,query_len,title_len,has_brand_intent,bm25_score,title_jaccard,title_fuzzy,label
1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0625,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0821917808219178,0
1.0,0.0,1.0,2.0,0.5,0.0,4.0,11.0,1.0,19.16675761319106,0.15384615384615385,0.27848101265822783,1
1.0,0.0,1.0,3.0,0.75,1.0,4.0,12.0,1.0,15.94009636108045,0.23076923076923078,0.3037974683544304,0
1.0,0.0,1.0,3.0,0.75,1.0,4.0,12.0,1.0,15.94009636108045,0.23076923076923078,0.2972972972972973,0
1.0,0.0,1.0,3.0,0.75,1.0,4.0,15.0,1.0,15.139549182589953,0.1875,0.24444444444444444,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,0.0,0.028169014084507043,1
1.0,0.0,0.0,1.0,0.5,1.0,2.0,6.0,1.0,15.162657939212531,0.14285714285714285,0.23809523809523808,0
0.0,0.0,0.0,1.0,0.5,0.0,2.0,8.0,1.0,12.92234044458212,0.1111111111111111,0.24489795918367346,0
0.0,0.0,0.0,1.0,0.5,0.0,2.0,19.0,1.0,10.947472303516763,0.05,0.1391304347826087,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.3125,1
1.0,0.0,0.0,1.0,0.5,0.0,2.0,5.0,1.0,12.346145988201465,0.16666666666666666,0.35294117647058826,0
1.0,0.0,0.0,1.0,0.5,0.0,2.0,4.0,1.0,12.211755754610339,0.2,0.3870967741935484,0
1.0,0.0,0.0,1.0,0.5,0.0,2.0,8.0,1.0,11.581425265932241,0.1111111111111111,0.22641509433962265,0
0.0,0.0,1.0,4.0,1.0,1.0,4.0,13.0,0.0,28.14217226372245,0.3076923076923077,0.40425531914893614,1
0.0,0.0,1.0,3.0,0.75,1.0,4.0,12.0,0.0,18.578375472352047,0.23076923076923078,0.4444444444444444,0
0.0,0.0,1.0,3.0,0.75,1.0,4.0,9.0,0.0,18.535055584381677,0.3,0.53125,0
0.0,0.0,1.0,3.0,0.75,1.0,4.0,12.0,0.0,18.491030438672794,0.23076923076923078,0.40963855421686746,0
0.0,0.0,0.0,1.0,0.5,1.0,2.0,8.0,0.0,5.78914605830331,0.1111111111111111,0.39285714285714285,1
0.0,0.0,0.0,1.0,0.5,1.0,2.0,12.0,0.0,6.706187906126107,0.07692307692307693,0.23076923076923078,0
0.0,0.0,0.0,1.0,0.5,1.0,2.0,11.0,0.0,6.658299073233756,0.08333333333333333,0.22535211267605634,0
0.0,0.0,0.0,1.0,0.5,1.0,2.0,10.0,0.0,6.658299073233756,0.09090909090909091,0.2857142857142857,0
