bm25_score,brand_match,cat_match,digit_match,levenshtein,token_overlap_ratio,title_len,query_len,label,qid
14.364344893052351,1.0,0.0,1.0,0.32558139534883723,0.5,7.0,2.0,1,1390
15.96238883255361,1.0,0.0,1.0,0.32558139534883723,0.5,7.0,2.0,0,1390
13.821607464422412,0.0,0.0,1.0,0.2666666666666667,0.5,7.0,2.0,0,1390
13.229136631705765,1.0,0.0,1.0,0.3076923076923077,0.5,7.0,2.0,0,1390
35.597589536161536,1.0,0.0,1.0,0.5306122448979591,0.75,6.0,4.0,1,1391
32.179869093535274,1.0,0.0,1.0,0.5777777777777777,0.75,6.0,4.0,0,1391
21.361574366834958,1.0,0.0,1.0,0.5882352941176471,0.5,4.0,4.0,0,1391
21.166196434359357,1.0,0.0,1.0,0.46808510638297873,0.5,7.0,4.0,0,1391
0.0,1.0,0.0,1.0,0.23809523809523814,0.0,14.0,4.0,1,1392
0.0,0.0,0.0,1.0,0.28205128205128205,0.0,11.0,4.0,0,1392
0.0,1.0,0.0,1.0,0.3125,0.0,9.0,4.0,0,1392
0.0,1.0,0.0,1.0,0.3389830508474576,0.0,8.0,4.0,0,1392
0.0,1.0,1.0,1.0,0.14925373134328357,0.0,8.0,5.0,1,1393
0.0,1.0,0.0,1.0,0.16129032258064513,0.0,6.0,5.0,0,1393
0.0,0.0,0.0,1.0,0.1686746987951807,0.0,9.0,5.0,0,1393
0.0,0.0,0.0,1.0,0.16279069767441856,0.0,10.0,5.0,0,1393
0.0,0.0,0.0,1.0,0.31999999999999995,0.0,6.0,2.0,1,1394
14.579816217796585,0.0,0.0,1.0,0.4193548387096774,0.5,8.0,2.0,0,1394
0.0,0.0,0.0,1.0,0.29032258064516125,0.0,10.0,2.0,0,1394
0.0,0.0,0.0,1.0,0.3076923076923077,0.0,7.0,2.0,0,1394
21.42451389459186,0.0,0.0,1.0,0.49275362318840576,1.0,9.0,3.0,1,1395
22.441543413151198,0.0,0.0,1.0,0.5666666666666667,1.0,8.0,3.0,0,1395
13.078385587571269,0.0,0.0,1.0,0.4477611940298507,0.6666666666666666,8.0,3.0,0,1395
12.962628057858831,0.0,0.0,1.0,0.32258064516129037,0.6666666666666666,13.0,3.0,0,1395
7.315601653052446,1.0,0.0,1.0,0.43243243243243246,0.5,5.0,2.0,1,1396
13.997729225249792,0.0,0.0,1.0,0.2535211267605634,1.0,15.0,2.0,0,1396
